,time,IncidentPowerReference
39,2024-03-14 08:37:37.346326+00:00,80.0
40,2024-03-14 08:37:37.446782+00:00,80.0
41,2024-03-14 08:37:37.546875+00:00,80.0
42,2024-03-14 08:37:37.646829+00:00,80.0
43,2024-03-14 08:37:37.746524+00:00,80.0
44,2024-03-14 08:37:37.847428+00:00,80.0
45,2024-03-14 08:37:37.947105+00:00,80.0
46,2024-03-14 08:37:38.046779+00:00,80.0
47,2024-03-14 08:37:38.146933+00:00,80.0
48,2024-03-14 08:37:38.247169+00:00,80.0
49,2024-03-14 08:37:38.346803+00:00,80.0
50,2024-03-14 08:37:38.446667+00:00,80.0
51,2024-03-14 08:37:38.546991+00:00,80.0
52,2024-03-14 08:37:38.646768+00:00,80.0
53,2024-03-14 08:37:38.746747+00:00,80.0
54,2024-03-14 08:37:38.846855+00:00,80.0
55,2024-03-14 08:37:38.947106+00:00,80.0
56,2024-03-14 08:37:39.046754+00:00,80.0
57,2024-03-14 08:37:39.146455+00:00,80.0
58,2024-03-14 08:37:39.247046+00:00,80.0
59,2024-03-14 08:37:39.346446+00:00,80.0
60,2024-03-14 08:37:39.446938+00:00,80.0
61,2024-03-14 08:37:39.546706+00:00,80.0
62,2024-03-14 08:37:39.647071+00:00,80.0
63,2024-03-14 08:37:39.746565+00:00,80.0
64,2024-03-14 08:37:39.846795+00:00,80.0
65,2024-03-14 08:37:39.946914+00:00,80.0
66,2024-03-14 08:37:40.046758+00:00,80.0
67,2024-03-14 08:37:40.146753+00:00,80.0
68,2024-03-14 08:37:40.246720+00:00,80.0
69,2024-03-14 08:37:40.347206+00:00,80.0
70,2024-03-14 08:37:40.447073+00:00,80.0
71,2024-03-14 08:37:40.546571+00:00,80.0
72,2024-03-14 08:37:40.646759+00:00,80.0
73,2024-03-14 08:37:40.746670+00:00,80.0
74,2024-03-14 08:37:40.846666+00:00,80.0
75,2024-03-14 08:37:40.946996+00:00,80.0
76,2024-03-14 08:37:41.047283+00:00,80.0
77,2024-03-14 08:37:41.146384+00:00,80.0
78,2024-03-14 08:37:41.246721+00:00,80.0
79,2024-03-14 08:37:41.346568+00:00,80.0
80,2024-03-14 08:37:41.446727+00:00,80.0
81,2024-03-14 08:37:41.546891+00:00,80.0
82,2024-03-14 08:37:41.646817+00:00,80.0
83,2024-03-14 08:37:41.746708+00:00,80.0
84,2024-03-14 08:37:41.846979+00:00,80.0
85,2024-03-14 08:37:41.946876+00:00,80.0
86,2024-03-14 08:37:42.047047+00:00,80.0
87,2024-03-14 08:37:42.146681+00:00,80.0
88,2024-03-14 08:37:42.246699+00:00,80.0
89,2024-03-14 08:37:42.346941+00:00,80.0
90,2024-03-14 08:37:42.446729+00:00,80.0
91,2024-03-14 08:37:42.546890+00:00,80.0
92,2024-03-14 08:37:42.646768+00:00,80.0
93,2024-03-14 08:37:42.747109+00:00,80.0
94,2024-03-14 08:37:42.847145+00:00,80.0
95,2024-03-14 08:37:42.946479+00:00,80.0
96,2024-03-14 08:37:43.046951+00:00,80.0
97,2024-03-14 08:37:43.146997+00:00,80.0
98,2024-03-14 08:37:43.246768+00:00,80.0
99,2024-03-14 08:37:43.346715+00:00,80.0
100,2024-03-14 08:37:43.446562+00:00,80.0
101,2024-03-14 08:37:43.546906+00:00,80.0
102,2024-03-14 08:37:43.646818+00:00,80.0
103,2024-03-14 08:37:43.746873+00:00,80.0
104,2024-03-14 08:37:43.846794+00:00,80.0
105,2024-03-14 08:37:43.946781+00:00,80.0
106,2024-03-14 08:37:44.046959+00:00,80.0
107,2024-03-14 08:37:44.146460+00:00,80.0
108,2024-03-14 08:37:44.246927+00:00,80.0
109,2024-03-14 08:37:44.346743+00:00,80.0
110,2024-03-14 08:37:44.446713+00:00,80.0
111,2024-03-14 08:37:44.546944+00:00,80.0
112,2024-03-14 08:37:44.646886+00:00,80.0
113,2024-03-14 08:37:44.746775+00:00,80.0
114,2024-03-14 08:37:44.846855+00:00,80.0
115,2024-03-14 08:37:44.946950+00:00,80.0
116,2024-03-14 08:37:45.046904+00:00,80.0
117,2024-03-14 08:37:45.146747+00:00,80.0
118,2024-03-14 08:37:45.246789+00:00,80.0
119,2024-03-14 08:37:45.346850+00:00,80.0
120,2024-03-14 08:37:45.446585+00:00,80.0
121,2024-03-14 08:37:45.547223+00:00,80.0
122,2024-03-14 08:37:45.646868+00:00,80.0
123,2024-03-14 08:37:45.746651+00:00,80.0
124,2024-03-14 08:37:45.846570+00:00,80.0
125,2024-03-14 08:37:45.946571+00:00,80.0
126,2024-03-14 08:37:46.046600+00:00,80.0
127,2024-03-14 08:37:46.146637+00:00,80.0
128,2024-03-14 08:37:46.246477+00:00,80.0
129,2024-03-14 08:37:46.346368+00:00,80.0
130,2024-03-14 08:37:46.446738+00:00,80.0
131,2024-03-14 08:37:46.546639+00:00,80.0
132,2024-03-14 08:37:46.646425+00:00,80.0
133,2024-03-14 08:37:46.746647+00:00,80.0
134,2024-03-14 08:37:46.846507+00:00,80.0
135,2024-03-14 08:37:46.946297+00:00,80.0
136,2024-03-14 08:37:47.046212+00:00,80.0
137,2024-03-14 08:37:47.146499+00:00,80.0
138,2024-03-14 08:37:47.246446+00:00,80.0
139,2024-03-14 08:37:47.346537+00:00,80.0
140,2024-03-14 08:37:47.446764+00:00,80.0
141,2024-03-14 08:37:47.546331+00:00,80.0
142,2024-03-14 08:37:47.645991+00:00,80.0
143,2024-03-14 08:37:47.746641+00:00,80.0
144,2024-03-14 08:37:47.846022+00:00,80.0
145,2024-03-14 08:37:47.946399+00:00,80.0
146,2024-03-14 08:37:48.046586+00:00,80.0
147,2024-03-14 08:37:48.146668+00:00,80.0
148,2024-03-14 08:37:48.246694+00:00,80.0
149,2024-03-14 08:37:48.346735+00:00,80.0
150,2024-03-14 08:37:48.446486+00:00,80.0
151,2024-03-14 08:37:48.546835+00:00,80.0
152,2024-03-14 08:37:48.646284+00:00,80.0
153,2024-03-14 08:37:48.746131+00:00,80.0
154,2024-03-14 08:37:48.846331+00:00,80.0
155,2024-03-14 08:37:48.946453+00:00,80.0
156,2024-03-14 08:37:49.046512+00:00,80.0
157,2024-03-14 08:37:49.146306+00:00,80.0
158,2024-03-14 08:37:49.246335+00:00,80.0
159,2024-03-14 08:37:49.346084+00:00,80.0
160,2024-03-14 08:37:49.446067+00:00,80.0
161,2024-03-14 08:37:49.546561+00:00,80.0
162,2024-03-14 08:37:49.646465+00:00,80.0
163,2024-03-14 08:37:49.746399+00:00,80.0
164,2024-03-14 08:37:49.846329+00:00,80.0
165,2024-03-14 08:37:49.946197+00:00,80.0
166,2024-03-14 08:37:50.046380+00:00,80.0
167,2024-03-14 08:37:50.146620+00:00,80.0
168,2024-03-14 08:37:50.246413+00:00,80.0
169,2024-03-14 08:37:50.346607+00:00,80.0
170,2024-03-14 08:37:50.446106+00:00,80.0
171,2024-03-14 08:37:50.545929+00:00,80.0
172,2024-03-14 08:37:50.646075+00:00,80.0
173,2024-03-14 08:37:50.746255+00:00,80.0
174,2024-03-14 08:37:50.846462+00:00,80.0
175,2024-03-14 08:37:50.945890+00:00,80.0
176,2024-03-14 08:37:51.046240+00:00,80.0
177,2024-03-14 08:37:51.145911+00:00,80.0
178,2024-03-14 08:37:51.245815+00:00,80.0
179,2024-03-14 08:37:51.345818+00:00,80.0
180,2024-03-14 08:37:51.445848+00:00,80.0
181,2024-03-14 08:37:51.545898+00:00,80.0
182,2024-03-14 08:37:51.646228+00:00,80.0
183,2024-03-14 08:37:51.746233+00:00,80.0
184,2024-03-14 08:37:51.845797+00:00,80.0
185,2024-03-14 08:37:51.945868+00:00,80.0
186,2024-03-14 08:37:52.045781+00:00,80.0
187,2024-03-14 08:37:52.145924+00:00,80.0
188,2024-03-14 08:37:52.245700+00:00,80.0
189,2024-03-14 08:37:52.345859+00:00,80.0
190,2024-03-14 08:37:52.445711+00:00,80.0
191,2024-03-14 08:37:52.546015+00:00,80.0
192,2024-03-14 08:37:52.645813+00:00,80.0
193,2024-03-14 08:37:52.745471+00:00,80.0
194,2024-03-14 08:37:52.845822+00:00,80.0
195,2024-03-14 08:37:52.944549+00:00,80.0
196,2024-03-14 08:37:53.045142+00:00,80.0
197,2024-03-14 08:37:53.145540+00:00,80.0
198,2024-03-14 08:37:53.245433+00:00,80.0
199,2024-03-14 08:37:53.345728+00:00,80.0
200,2024-03-14 08:37:53.445197+00:00,80.0
201,2024-03-14 08:37:53.545468+00:00,80.0
202,2024-03-14 08:37:53.645453+00:00,80.0
203,2024-03-14 08:37:53.745176+00:00,80.0
204,2024-03-14 08:37:53.845167+00:00,80.0
205,2024-03-14 08:37:53.945274+00:00,80.0
206,2024-03-14 08:37:54.045295+00:00,80.0
207,2024-03-14 08:37:54.145154+00:00,80.0
208,2024-03-14 08:37:54.245351+00:00,80.0
209,2024-03-14 08:37:54.345493+00:00,80.0
210,2024-03-14 08:37:54.444885+00:00,80.0
211,2024-03-14 08:37:54.545009+00:00,80.0
212,2024-03-14 08:37:54.645117+00:00,80.0
213,2024-03-14 08:37:54.745108+00:00,80.0
214,2024-03-14 08:37:54.844839+00:00,80.0
215,2024-03-14 08:37:54.944885+00:00,80.0
216,2024-03-14 08:37:55.045160+00:00,80.0
217,2024-03-14 08:37:55.145288+00:00,80.0
218,2024-03-14 08:37:55.245001+00:00,80.0
219,2024-03-14 08:37:55.345010+00:00,80.0
220,2024-03-14 08:37:55.444755+00:00,80.0
221,2024-03-14 08:37:55.544791+00:00,80.0
222,2024-03-14 08:37:55.644975+00:00,80.0
223,2024-03-14 08:37:55.744996+00:00,80.0
224,2024-03-14 08:37:55.844376+00:00,80.0
225,2024-03-14 08:37:55.944724+00:00,80.0
226,2024-03-14 08:37:56.045192+00:00,80.0
227,2024-03-14 08:37:56.144697+00:00,80.0
228,2024-03-14 08:37:56.244465+00:00,80.0
229,2024-03-14 08:37:56.344223+00:00,80.0
230,2024-03-14 08:37:56.444400+00:00,80.0
231,2024-03-14 08:37:56.544520+00:00,80.0
232,2024-03-14 08:37:56.644896+00:00,80.0
233,2024-03-14 08:37:56.744212+00:00,80.0
234,2024-03-14 08:37:56.844785+00:00,80.0
235,2024-03-14 08:37:56.944418+00:00,80.0
236,2024-03-14 08:37:57.044651+00:00,80.0
237,2024-03-14 08:37:57.144535+00:00,80.0
238,2024-03-14 08:37:57.244546+00:00,80.0
239,2024-03-14 08:37:57.344462+00:00,80.0
240,2024-03-14 08:37:57.444868+00:00,80.0
241,2024-03-14 08:37:57.544033+00:00,80.0
242,2024-03-14 08:37:57.644580+00:00,80.0
243,2024-03-14 08:37:57.744291+00:00,80.0
244,2024-03-14 08:37:57.843799+00:00,80.0
245,2024-03-14 08:37:57.944024+00:00,80.0
246,2024-03-14 08:37:58.044221+00:00,80.0
247,2024-03-14 08:37:58.143928+00:00,80.0
248,2024-03-14 08:37:58.243973+00:00,80.0
249,2024-03-14 08:37:58.344313+00:00,80.0
250,2024-03-14 08:37:58.444306+00:00,80.0
251,2024-03-14 08:37:58.544294+00:00,80.0
252,2024-03-14 08:37:58.643935+00:00,80.0
253,2024-03-14 08:37:58.743957+00:00,80.0
254,2024-03-14 08:37:58.843865+00:00,80.0
255,2024-03-14 08:37:58.944148+00:00,80.0
256,2024-03-14 08:37:59.044058+00:00,80.0
257,2024-03-14 08:37:59.143984+00:00,80.0
258,2024-03-14 08:37:59.243991+00:00,80.0
259,2024-03-14 08:37:59.343962+00:00,80.0
260,2024-03-14 08:37:59.443917+00:00,80.0
261,2024-03-14 08:37:59.543666+00:00,80.0
262,2024-03-14 08:37:59.643713+00:00,80.0
263,2024-03-14 08:37:59.743753+00:00,80.0
264,2024-03-14 08:37:59.843802+00:00,80.0
265,2024-03-14 08:37:59.943972+00:00,80.0
266,2024-03-14 08:38:00.043454+00:00,80.0
267,2024-03-14 08:38:00.143973+00:00,80.0
268,2024-03-14 08:38:00.243717+00:00,80.0
269,2024-03-14 08:38:00.343112+00:00,80.0
270,2024-03-14 08:38:00.443893+00:00,80.0
271,2024-03-14 08:38:00.543468+00:00,80.0
272,2024-03-14 08:38:00.643151+00:00,80.0
273,2024-03-14 08:38:00.743726+00:00,80.0
274,2024-03-14 08:38:00.843275+00:00,80.0
275,2024-03-14 08:38:00.947544+00:00,80.0
276,2024-03-14 08:38:01.043287+00:00,80.0
277,2024-03-14 08:38:01.143434+00:00,80.0
278,2024-03-14 08:38:01.243234+00:00,80.0
279,2024-03-14 08:38:01.343697+00:00,80.0
280,2024-03-14 08:38:01.443316+00:00,80.0
281,2024-03-14 08:38:01.543425+00:00,80.0
282,2024-03-14 08:38:01.643480+00:00,80.0
283,2024-03-14 08:38:01.743194+00:00,80.0
284,2024-03-14 08:38:01.843370+00:00,80.0
285,2024-03-14 08:38:01.943054+00:00,80.0
286,2024-03-14 08:38:02.043047+00:00,80.0
287,2024-03-14 08:38:02.143135+00:00,80.0
288,2024-03-14 08:38:02.243309+00:00,80.0
289,2024-03-14 08:38:02.343164+00:00,80.0
290,2024-03-14 08:38:02.443104+00:00,80.0
291,2024-03-14 08:38:02.542966+00:00,80.0
292,2024-03-14 08:38:02.643042+00:00,80.0
293,2024-03-14 08:38:02.742949+00:00,80.0
294,2024-03-14 08:38:02.843015+00:00,80.0
295,2024-03-14 08:38:02.942896+00:00,80.0
296,2024-03-14 08:38:03.042769+00:00,80.0
297,2024-03-14 08:38:03.142742+00:00,80.0
298,2024-03-14 08:38:03.242447+00:00,80.0
299,2024-03-14 08:38:03.342919+00:00,80.0
300,2024-03-14 08:38:03.442640+00:00,80.0
301,2024-03-14 08:38:03.542932+00:00,80.0
302,2024-03-14 08:38:03.642483+00:00,80.0
303,2024-03-14 08:38:03.742772+00:00,80.0
304,2024-03-14 08:38:03.843033+00:00,80.0
305,2024-03-14 08:38:03.942811+00:00,80.0
306,2024-03-14 08:38:04.042343+00:00,80.0
307,2024-03-14 08:38:04.142542+00:00,80.0
308,2024-03-14 08:38:04.242734+00:00,80.0
309,2024-03-14 08:38:04.342495+00:00,80.0
310,2024-03-14 08:38:04.442576+00:00,80.0
311,2024-03-14 08:38:04.542588+00:00,80.0
312,2024-03-14 08:38:04.642400+00:00,80.0
313,2024-03-14 08:38:04.742697+00:00,80.0
314,2024-03-14 08:38:04.842394+00:00,80.0
315,2024-03-14 08:38:04.942426+00:00,80.0
316,2024-03-14 08:38:05.042299+00:00,80.0
317,2024-03-14 08:38:05.142394+00:00,80.0
318,2024-03-14 08:38:05.242322+00:00,80.0
319,2024-03-14 08:38:05.342428+00:00,80.0
320,2024-03-14 08:38:05.442629+00:00,80.0
321,2024-03-14 08:38:05.542584+00:00,80.0
322,2024-03-14 08:38:05.642350+00:00,80.0
323,2024-03-14 08:38:05.742588+00:00,80.0
324,2024-03-14 08:38:05.842201+00:00,80.0
325,2024-03-14 08:38:05.942337+00:00,80.0
326,2024-03-14 08:38:06.042142+00:00,80.0
327,2024-03-14 08:38:06.142093+00:00,80.0
328,2024-03-14 08:38:06.242389+00:00,80.0
329,2024-03-14 08:38:06.342276+00:00,80.0
330,2024-03-14 08:38:06.441997+00:00,80.0
331,2024-03-14 08:38:06.542050+00:00,80.0
332,2024-03-14 08:38:06.641710+00:00,80.0
333,2024-03-14 08:38:06.742007+00:00,80.0
334,2024-03-14 08:38:06.841390+00:00,80.0
335,2024-03-14 08:38:06.941834+00:00,80.0
336,2024-03-14 08:38:07.041855+00:00,80.0
337,2024-03-14 08:38:07.142020+00:00,80.0
338,2024-03-14 08:38:07.241601+00:00,80.0
339,2024-03-14 08:38:07.341760+00:00,80.0
340,2024-03-14 08:38:07.441518+00:00,80.0
341,2024-03-14 08:38:07.541994+00:00,80.0
342,2024-03-14 08:38:07.641918+00:00,80.0
343,2024-03-14 08:38:07.741775+00:00,80.0
344,2024-03-14 08:38:07.841706+00:00,80.0
345,2024-03-14 08:38:07.941665+00:00,80.0
346,2024-03-14 08:38:08.041572+00:00,80.0
347,2024-03-14 08:38:08.141495+00:00,80.0
348,2024-03-14 08:38:08.241466+00:00,80.0
349,2024-03-14 08:38:08.341321+00:00,80.0
350,2024-03-14 08:38:08.441514+00:00,80.0
351,2024-03-14 08:38:08.541429+00:00,80.0
352,2024-03-14 08:38:08.641524+00:00,80.0
353,2024-03-14 08:38:08.741230+00:00,80.0
354,2024-03-14 08:38:08.841335+00:00,80.0
355,2024-03-14 08:38:08.941639+00:00,80.0
356,2024-03-14 08:38:09.041554+00:00,80.0
357,2024-03-14 08:38:09.141392+00:00,80.0
358,2024-03-14 08:38:09.241380+00:00,80.0
359,2024-03-14 08:38:09.341253+00:00,80.0
360,2024-03-14 08:38:09.441427+00:00,80.0
361,2024-03-14 08:38:09.540669+00:00,80.0
362,2024-03-14 08:38:09.641019+00:00,80.0
363,2024-03-14 08:38:09.741230+00:00,80.0
364,2024-03-14 08:38:09.840994+00:00,80.0
365,2024-03-14 08:38:09.941111+00:00,80.0
366,2024-03-14 08:38:10.041387+00:00,80.0
367,2024-03-14 08:38:10.140799+00:00,80.0
368,2024-03-14 08:38:10.240889+00:00,80.0
369,2024-03-14 08:38:10.340871+00:00,80.0
370,2024-03-14 08:38:10.440753+00:00,80.0
371,2024-03-14 08:38:10.541001+00:00,80.0
372,2024-03-14 08:38:10.641091+00:00,80.0
373,2024-03-14 08:38:10.741076+00:00,80.0
374,2024-03-14 08:38:10.840587+00:00,80.0
375,2024-03-14 08:38:10.940793+00:00,80.0
376,2024-03-14 08:38:11.040856+00:00,80.0
377,2024-03-14 08:38:11.140692+00:00,80.0
378,2024-03-14 08:38:11.241590+00:00,80.0
379,2024-03-14 08:38:11.340700+00:00,80.0
380,2024-03-14 08:38:11.440425+00:00,80.0
381,2024-03-14 08:38:11.540554+00:00,80.0
382,2024-03-14 08:38:11.640881+00:00,80.0
383,2024-03-14 08:38:11.740461+00:00,80.0
384,2024-03-14 08:38:11.841116+00:00,80.0
385,2024-03-14 08:38:11.940748+00:00,80.0
386,2024-03-14 08:38:12.040645+00:00,80.0
387,2024-03-14 08:38:12.140468+00:00,80.0
388,2024-03-14 08:38:12.240641+00:00,80.0
389,2024-03-14 08:38:12.340603+00:00,80.0
390,2024-03-14 08:38:12.440792+00:00,80.0
391,2024-03-14 08:38:12.540658+00:00,80.0
392,2024-03-14 08:38:12.640497+00:00,80.0
393,2024-03-14 08:38:12.740445+00:00,80.0
394,2024-03-14 08:38:12.840124+00:00,80.0
395,2024-03-14 08:38:12.940199+00:00,80.0
396,2024-03-14 08:38:13.040580+00:00,80.0
397,2024-03-14 08:38:13.140084+00:00,80.0
398,2024-03-14 08:38:13.240268+00:00,80.0
399,2024-03-14 08:38:13.340099+00:00,80.0
400,2024-03-14 08:38:13.439609+00:00,80.0
401,2024-03-14 08:38:13.539629+00:00,80.0
402,2024-03-14 08:38:13.639889+00:00,80.0
403,2024-03-14 08:38:13.740197+00:00,80.0
404,2024-03-14 08:38:13.840491+00:00,80.0
405,2024-03-14 08:38:13.939903+00:00,80.0
406,2024-03-14 08:38:14.040139+00:00,80.0
407,2024-03-14 08:38:14.139938+00:00,80.0
408,2024-03-14 08:38:14.241529+00:00,80.0
409,2024-03-14 08:38:14.340081+00:00,80.0
410,2024-03-14 08:38:14.440218+00:00,80.0
411,2024-03-14 08:38:14.539779+00:00,80.0
412,2024-03-14 08:38:14.640347+00:00,80.0
413,2024-03-14 08:38:14.740064+00:00,80.0
414,2024-03-14 08:38:14.839854+00:00,80.0
415,2024-03-14 08:38:14.939922+00:00,80.0
416,2024-03-14 08:38:15.039639+00:00,80.0
417,2024-03-14 08:38:15.139755+00:00,80.0
418,2024-03-14 08:38:15.240065+00:00,80.0
419,2024-03-14 08:38:15.340105+00:00,80.0
420,2024-03-14 08:38:15.439659+00:00,80.0
421,2024-03-14 08:38:15.539714+00:00,80.0
422,2024-03-14 08:38:15.639704+00:00,80.0
423,2024-03-14 08:38:15.739937+00:00,80.0
424,2024-03-14 08:38:15.839642+00:00,80.0
425,2024-03-14 08:38:15.939307+00:00,80.0
426,2024-03-14 08:38:16.039190+00:00,80.0
427,2024-03-14 08:38:16.139662+00:00,80.0
428,2024-03-14 08:38:16.239435+00:00,80.0
429,2024-03-14 08:38:16.339415+00:00,80.0
430,2024-03-14 08:38:16.439272+00:00,80.0
431,2024-03-14 08:38:16.539559+00:00,80.0
432,2024-03-14 08:38:16.639426+00:00,80.0
433,2024-03-14 08:38:16.739153+00:00,80.0
434,2024-03-14 08:38:16.839351+00:00,80.0
435,2024-03-14 08:38:16.939366+00:00,80.0
436,2024-03-14 08:38:17.039080+00:00,80.0
437,2024-03-14 08:38:17.139488+00:00,80.0
438,2024-03-14 08:38:17.239045+00:00,80.0
439,2024-03-14 08:38:17.339124+00:00,80.0
440,2024-03-14 08:38:17.439213+00:00,80.0
441,2024-03-14 08:38:17.539218+00:00,80.0
442,2024-03-14 08:38:17.639103+00:00,80.0
443,2024-03-14 08:38:17.739141+00:00,80.0
444,2024-03-14 08:38:17.839110+00:00,80.0
445,2024-03-14 08:38:17.939063+00:00,80.0
446,2024-03-14 08:38:18.038771+00:00,80.0
447,2024-03-14 08:38:18.138779+00:00,80.0
448,2024-03-14 08:38:18.238942+00:00,80.0
449,2024-03-14 08:38:18.338975+00:00,80.0
450,2024-03-14 08:38:18.439182+00:00,80.0
451,2024-03-14 08:38:18.538870+00:00,80.0
452,2024-03-14 08:38:18.638182+00:00,80.0
453,2024-03-14 08:38:18.738686+00:00,80.0
454,2024-03-14 08:38:18.838856+00:00,80.0
455,2024-03-14 08:38:18.938520+00:00,80.0
456,2024-03-14 08:38:19.038736+00:00,80.0
457,2024-03-14 08:38:19.138482+00:00,80.0
458,2024-03-14 08:38:19.238840+00:00,80.0
459,2024-03-14 08:38:19.338875+00:00,80.0
460,2024-03-14 08:38:19.438496+00:00,80.0
461,2024-03-14 08:38:19.538405+00:00,80.0
462,2024-03-14 08:38:19.638396+00:00,80.0
463,2024-03-14 08:38:19.738474+00:00,80.0
464,2024-03-14 08:38:19.838551+00:00,80.0
465,2024-03-14 08:38:19.938380+00:00,80.0
466,2024-03-14 08:38:20.038093+00:00,80.0
467,2024-03-14 08:38:20.138800+00:00,80.0
468,2024-03-14 08:38:20.238369+00:00,80.0
469,2024-03-14 08:38:20.338240+00:00,80.0
470,2024-03-14 08:38:20.438426+00:00,80.0
471,2024-03-14 08:38:20.538141+00:00,80.0
472,2024-03-14 08:38:20.637987+00:00,80.0
473,2024-03-14 08:38:20.738224+00:00,80.0
474,2024-03-14 08:38:20.838247+00:00,80.0
475,2024-03-14 08:38:20.938285+00:00,80.0
476,2024-03-14 08:38:21.038120+00:00,80.0
477,2024-03-14 08:38:21.138370+00:00,80.0
478,2024-03-14 08:38:21.238146+00:00,80.0
479,2024-03-14 08:38:21.338268+00:00,80.0
480,2024-03-14 08:38:21.438221+00:00,80.0
481,2024-03-14 08:38:21.537902+00:00,80.0
482,2024-03-14 08:38:21.638521+00:00,80.0
483,2024-03-14 08:38:21.738022+00:00,80.0
484,2024-03-14 08:38:21.837784+00:00,80.0
485,2024-03-14 08:38:21.937731+00:00,80.0
486,2024-03-14 08:38:22.037768+00:00,80.0
487,2024-03-14 08:38:22.138291+00:00,80.0
488,2024-03-14 08:38:22.237972+00:00,80.0
489,2024-03-14 08:38:22.337683+00:00,80.0
490,2024-03-14 08:38:22.438040+00:00,80.0
491,2024-03-14 08:38:22.538062+00:00,80.0
492,2024-03-14 08:38:22.637807+00:00,80.0
493,2024-03-14 08:38:22.737822+00:00,80.0
494,2024-03-14 08:38:22.837928+00:00,80.0
495,2024-03-14 08:38:22.937567+00:00,80.0
496,2024-03-14 08:38:23.037453+00:00,80.0
497,2024-03-14 08:38:23.137419+00:00,80.0
498,2024-03-14 08:38:23.237915+00:00,80.0
499,2024-03-14 08:38:23.337537+00:00,80.0
500,2024-03-14 08:38:23.437549+00:00,80.0
501,2024-03-14 08:38:23.537377+00:00,80.0
502,2024-03-14 08:38:23.637641+00:00,80.0
503,2024-03-14 08:38:23.737456+00:00,80.0
504,2024-03-14 08:38:23.837445+00:00,80.0
505,2024-03-14 08:38:23.937307+00:00,80.0
506,2024-03-14 08:38:24.037512+00:00,80.0
507,2024-03-14 08:38:24.137523+00:00,80.0
508,2024-03-14 08:38:24.237704+00:00,80.0
509,2024-03-14 08:38:24.337331+00:00,80.0
510,2024-03-14 08:38:24.437263+00:00,80.0
511,2024-03-14 08:38:24.537116+00:00,80.0
512,2024-03-14 08:38:24.637253+00:00,80.0
513,2024-03-14 08:38:24.737282+00:00,80.0
514,2024-03-14 08:38:24.837102+00:00,80.0
515,2024-03-14 08:38:24.937340+00:00,80.0
516,2024-03-14 08:38:25.037386+00:00,80.0
517,2024-03-14 08:38:25.137003+00:00,80.0
518,2024-03-14 08:38:25.237240+00:00,80.0
519,2024-03-14 08:38:25.337407+00:00,80.0
520,2024-03-14 08:38:25.436908+00:00,80.0
521,2024-03-14 08:38:25.537151+00:00,80.0
522,2024-03-14 08:38:25.636874+00:00,80.0
523,2024-03-14 08:38:25.737054+00:00,80.0
524,2024-03-14 08:38:25.837084+00:00,80.0
525,2024-03-14 08:38:25.936850+00:00,80.0
526,2024-03-14 08:38:26.036830+00:00,80.0
527,2024-03-14 08:38:26.136702+00:00,80.0
528,2024-03-14 08:38:26.236612+00:00,80.0
529,2024-03-14 08:38:26.336762+00:00,80.0
530,2024-03-14 08:38:26.436984+00:00,80.0
531,2024-03-14 08:38:26.536723+00:00,80.0
532,2024-03-14 08:38:26.636965+00:00,80.0
533,2024-03-14 08:38:26.736816+00:00,80.0
534,2024-03-14 08:38:26.836541+00:00,80.0
535,2024-03-14 08:38:26.936568+00:00,80.0
536,2024-03-14 08:38:27.036625+00:00,80.0
