,time,PressureLEBT
6483,2024-03-14 08:48:28.694896+00:00,5.64e-05
6484,2024-03-14 08:48:28.795290+00:00,5.64e-05
6485,2024-03-14 08:48:28.894390+00:00,5.64e-05
6486,2024-03-14 08:48:28.995155+00:00,5.64e-05
6487,2024-03-14 08:48:29.095002+00:00,5.64e-05
6488,2024-03-14 08:48:29.194394+00:00,5.64e-05
6489,2024-03-14 08:48:29.294861+00:00,5.64e-05
6490,2024-03-14 08:48:29.394616+00:00,5.64e-05
6491,2024-03-14 08:48:29.494935+00:00,5.64e-05
6492,2024-03-14 08:48:29.594718+00:00,5.64e-05
6493,2024-03-14 08:48:29.694124+00:00,5.64e-05
6494,2024-03-14 08:48:29.794929+00:00,5.64e-05
6495,2024-03-14 08:48:29.894161+00:00,5.64e-05
6496,2024-03-14 08:48:29.994711+00:00,5.64e-05
6497,2024-03-14 08:48:30.093927+00:00,5.64e-05
6498,2024-03-14 08:48:30.194433+00:00,5.64e-05
6499,2024-03-14 08:48:30.293857+00:00,5.64e-05
6500,2024-03-14 08:48:30.394661+00:00,5.64e-05
6501,2024-03-14 08:48:30.493962+00:00,5.64e-05
6502,2024-03-14 08:48:30.594356+00:00,5.64e-05
6503,2024-03-14 08:48:30.694462+00:00,5.64e-05
6504,2024-03-14 08:48:30.794253+00:00,5.64e-05
6505,2024-03-14 08:48:30.894639+00:00,5.64e-05
6506,2024-03-14 08:48:30.994140+00:00,5.64e-05
6507,2024-03-14 08:48:31.094363+00:00,5.64e-05
6508,2024-03-14 08:48:31.194571+00:00,5.64e-05
6509,2024-03-14 08:48:31.294146+00:00,5.64e-05
6510,2024-03-14 08:48:31.394440+00:00,5.64e-05
6511,2024-03-14 08:48:31.494077+00:00,5.64e-05
6512,2024-03-14 08:48:31.593855+00:00,5.64e-05
6513,2024-03-14 08:48:31.693737+00:00,5.64e-05
6514,2024-03-14 08:48:31.794082+00:00,5.64e-05
6515,2024-03-14 08:48:31.893687+00:00,5.64e-05
6516,2024-03-14 08:48:31.994213+00:00,5.64e-05
6517,2024-03-14 08:48:32.093318+00:00,5.64e-05
6518,2024-03-14 08:48:32.193472+00:00,5.64e-05
6519,2024-03-14 08:48:32.293547+00:00,5.64e-05
6520,2024-03-14 08:48:32.393568+00:00,5.64e-05
6521,2024-03-14 08:48:32.493520+00:00,5.64e-05
6522,2024-03-14 08:48:32.593902+00:00,5.64e-05
6523,2024-03-14 08:48:32.693962+00:00,5.64e-05
6524,2024-03-14 08:48:32.793908+00:00,5.64e-05
6525,2024-03-14 08:48:32.893771+00:00,5.64e-05
6526,2024-03-14 08:48:32.994151+00:00,5.64e-05
6527,2024-03-14 08:48:33.093897+00:00,5.64e-05
6528,2024-03-14 08:48:33.193816+00:00,5.64e-05
6529,2024-03-14 08:48:33.293718+00:00,5.64e-05
6530,2024-03-14 08:48:33.393204+00:00,5.64e-05
6531,2024-03-14 08:48:33.493311+00:00,5.64e-05
6532,2024-03-14 08:48:33.592695+00:00,5.64e-05
6533,2024-03-14 08:48:33.692876+00:00,5.64e-05
6534,2024-03-14 08:48:33.793227+00:00,5.64e-05
6535,2024-03-14 08:48:33.893345+00:00,5.63e-05
6536,2024-03-14 08:48:33.993046+00:00,5.63e-05
6537,2024-03-14 08:48:34.092795+00:00,5.62e-05
6538,2024-03-14 08:48:34.192871+00:00,5.61e-05
6539,2024-03-14 08:48:34.292151+00:00,5.6e-05
6540,2024-03-14 08:48:34.392773+00:00,5.59e-05
6541,2024-03-14 08:48:34.492980+00:00,5.59e-05
6542,2024-03-14 08:48:34.592716+00:00,5.59e-05
6543,2024-03-14 08:48:34.692611+00:00,5.59e-05
6544,2024-03-14 08:48:34.792840+00:00,5.59e-05
6545,2024-03-14 08:48:34.892987+00:00,5.59e-05
6546,2024-03-14 08:48:34.992784+00:00,5.59e-05
6547,2024-03-14 08:48:35.093018+00:00,5.59e-05
6548,2024-03-14 08:48:35.192415+00:00,5.59e-05
6549,2024-03-14 08:48:35.292527+00:00,5.59e-05
6550,2024-03-14 08:48:35.392745+00:00,5.59e-05
6551,2024-03-14 08:48:35.492632+00:00,5.59e-05
6552,2024-03-14 08:48:35.592873+00:00,5.59e-05
6553,2024-03-14 08:48:35.692847+00:00,5.58e-05
6554,2024-03-14 08:48:35.792874+00:00,5.58e-05
6555,2024-03-14 08:48:35.892655+00:00,5.58e-05
6556,2024-03-14 08:48:35.993364+00:00,5.58e-05
6557,2024-03-14 08:48:36.092320+00:00,5.59e-05
6558,2024-03-14 08:48:36.192720+00:00,5.59e-05
6559,2024-03-14 08:48:36.292547+00:00,5.59e-05
6560,2024-03-14 08:48:36.392433+00:00,5.59e-05
6561,2024-03-14 08:48:36.492624+00:00,5.58e-05
6562,2024-03-14 08:48:36.592402+00:00,5.58e-05
6563,2024-03-14 08:48:36.692300+00:00,5.59e-05
6564,2024-03-14 08:48:36.792985+00:00,5.59e-05
6565,2024-03-14 08:48:36.892266+00:00,5.59e-05
6566,2024-03-14 08:48:36.992771+00:00,5.59e-05
6567,2024-03-14 08:48:37.092669+00:00,5.59e-05
6568,2024-03-14 08:48:37.193066+00:00,5.58e-05
6569,2024-03-14 08:48:37.292294+00:00,5.58e-05
6570,2024-03-14 08:48:37.392322+00:00,5.58e-05
6571,2024-03-14 08:48:37.492756+00:00,5.58e-05
6572,2024-03-14 08:48:37.592356+00:00,5.58e-05
6573,2024-03-14 08:48:37.693252+00:00,5.58e-05
6574,2024-03-14 08:48:37.792398+00:00,5.58e-05
6575,2024-03-14 08:48:37.892271+00:00,5.58e-05
6576,2024-03-14 08:48:37.992273+00:00,5.58e-05
6577,2024-03-14 08:48:38.092989+00:00,5.58e-05
6578,2024-03-14 08:48:38.194677+00:00,5.58e-05
6579,2024-03-14 08:48:38.292120+00:00,5.59e-05
6580,2024-03-14 08:48:38.392430+00:00,5.58e-05
6581,2024-03-14 08:48:38.491669+00:00,5.59e-05
6582,2024-03-14 08:48:38.591953+00:00,5.59e-05
6583,2024-03-14 08:48:38.691745+00:00,5.59e-05
6584,2024-03-14 08:48:38.792710+00:00,5.59e-05
6585,2024-03-14 08:48:38.891930+00:00,5.58e-05
6586,2024-03-14 08:48:38.992075+00:00,5.58e-05
6587,2024-03-14 08:48:39.091995+00:00,5.58e-05
6588,2024-03-14 08:48:39.192906+00:00,5.58e-05
6589,2024-03-14 08:48:39.292040+00:00,5.58e-05
6590,2024-03-14 08:48:39.391995+00:00,5.58e-05
6591,2024-03-14 08:48:39.491153+00:00,5.58e-05
6592,2024-03-14 08:48:39.592520+00:00,5.58e-05
6593,2024-03-14 08:48:39.692568+00:00,5.58e-05
6594,2024-03-14 08:48:39.792343+00:00,5.58e-05
6595,2024-03-14 08:48:39.891742+00:00,5.58e-05
6596,2024-03-14 08:48:39.992574+00:00,5.58e-05
6597,2024-03-14 08:48:40.092045+00:00,5.58e-05
6598,2024-03-14 08:48:40.191923+00:00,5.59e-05
6599,2024-03-14 08:48:40.291942+00:00,5.58e-05
6600,2024-03-14 08:48:40.391888+00:00,5.58e-05
6601,2024-03-14 08:48:40.491949+00:00,5.58e-05
6602,2024-03-14 08:48:40.591969+00:00,5.59e-05
6603,2024-03-14 08:48:40.691738+00:00,5.59e-05
6604,2024-03-14 08:48:40.791837+00:00,5.59e-05
6605,2024-03-14 08:48:40.891745+00:00,5.59e-05
6606,2024-03-14 08:48:40.991909+00:00,5.59e-05
6607,2024-03-14 08:48:41.091883+00:00,5.59e-05
6608,2024-03-14 08:48:41.191976+00:00,5.59e-05
6609,2024-03-14 08:48:41.291745+00:00,5.59e-05
6610,2024-03-14 08:48:41.392244+00:00,5.59e-05
6611,2024-03-14 08:48:41.491925+00:00,5.58e-05
6612,2024-03-14 08:48:41.591952+00:00,5.58e-05
6613,2024-03-14 08:48:41.691767+00:00,5.58e-05
6614,2024-03-14 08:48:41.791760+00:00,5.58e-05
6615,2024-03-14 08:48:41.892049+00:00,5.59e-05
6616,2024-03-14 08:48:41.992051+00:00,5.58e-05
6617,2024-03-14 08:48:42.091566+00:00,5.59e-05
6618,2024-03-14 08:48:42.191682+00:00,5.59e-05
6619,2024-03-14 08:48:42.291477+00:00,5.58e-05
6620,2024-03-14 08:48:42.391818+00:00,5.58e-05
6621,2024-03-14 08:48:42.492085+00:00,5.58e-05
6622,2024-03-14 08:48:42.591898+00:00,5.59e-05
6623,2024-03-14 08:48:42.691730+00:00,5.59e-05
6624,2024-03-14 08:48:42.791538+00:00,5.59e-05
6625,2024-03-14 08:48:42.891268+00:00,5.59e-05
6626,2024-03-14 08:48:42.991601+00:00,5.58e-05
6627,2024-03-14 08:48:43.091872+00:00,5.59e-05
6628,2024-03-14 08:48:43.191614+00:00,5.58e-05
6629,2024-03-14 08:48:43.291619+00:00,5.59e-05
6630,2024-03-14 08:48:43.391326+00:00,5.59e-05
6631,2024-03-14 08:48:43.491609+00:00,5.59e-05
6632,2024-03-14 08:48:43.591322+00:00,5.59e-05
6633,2024-03-14 08:48:43.691563+00:00,5.59e-05
6634,2024-03-14 08:48:43.791653+00:00,5.58e-05
6635,2024-03-14 08:48:43.891198+00:00,5.58e-05
6636,2024-03-14 08:48:43.991833+00:00,5.57e-05
6637,2024-03-14 08:48:44.091370+00:00,5.56e-05
6638,2024-03-14 08:48:44.191521+00:00,5.55e-05
6639,2024-03-14 08:48:44.291450+00:00,5.54e-05
6640,2024-03-14 08:48:44.391710+00:00,5.53e-05
6641,2024-03-14 08:48:44.491390+00:00,5.53e-05
6642,2024-03-14 08:48:44.590637+00:00,5.52e-05
6643,2024-03-14 08:48:44.691623+00:00,5.52e-05
6644,2024-03-14 08:48:44.791109+00:00,5.52e-05
6645,2024-03-14 08:48:44.891319+00:00,5.52e-05
6646,2024-03-14 08:48:44.991013+00:00,5.52e-05
6647,2024-03-14 08:48:45.091319+00:00,5.52e-05
6648,2024-03-14 08:48:45.191298+00:00,5.51e-05
6649,2024-03-14 08:48:45.291093+00:00,5.51e-05
6650,2024-03-14 08:48:45.391070+00:00,5.51e-05
6651,2024-03-14 08:48:45.491282+00:00,5.51e-05
6652,2024-03-14 08:48:45.591058+00:00,5.51e-05
6653,2024-03-14 08:48:45.691287+00:00,5.51e-05
6654,2024-03-14 08:48:45.791452+00:00,5.51e-05
6655,2024-03-14 08:48:45.891596+00:00,5.51e-05
6656,2024-03-14 08:48:45.991168+00:00,5.51e-05
6657,2024-03-14 08:48:46.091372+00:00,5.51e-05
6658,2024-03-14 08:48:46.191142+00:00,5.51e-05
6659,2024-03-14 08:48:46.291387+00:00,5.51e-05
6660,2024-03-14 08:48:46.391143+00:00,5.51e-05
6661,2024-03-14 08:48:46.491346+00:00,5.51e-05
6662,2024-03-14 08:48:46.591620+00:00,5.51e-05
6663,2024-03-14 08:48:46.691312+00:00,5.51e-05
6664,2024-03-14 08:48:46.791218+00:00,5.51e-05
6665,2024-03-14 08:48:46.890866+00:00,5.51e-05
6666,2024-03-14 08:48:46.991133+00:00,5.51e-05
6667,2024-03-14 08:48:47.091052+00:00,5.51e-05
6668,2024-03-14 08:48:47.190839+00:00,5.51e-05
6669,2024-03-14 08:48:47.291322+00:00,5.51e-05
6670,2024-03-14 08:48:47.390756+00:00,5.51e-05
6671,2024-03-14 08:48:47.490978+00:00,5.51e-05
6672,2024-03-14 08:48:47.590660+00:00,5.51e-05
6673,2024-03-14 08:48:47.690641+00:00,5.51e-05
6674,2024-03-14 08:48:47.791200+00:00,5.52e-05
6675,2024-03-14 08:48:47.891238+00:00,5.51e-05
6676,2024-03-14 08:48:47.990773+00:00,5.51e-05
6677,2024-03-14 08:48:48.090911+00:00,5.51e-05
6678,2024-03-14 08:48:48.190618+00:00,5.51e-05
6679,2024-03-14 08:48:48.291285+00:00,5.51e-05
6680,2024-03-14 08:48:48.390721+00:00,5.51e-05
6681,2024-03-14 08:48:48.490837+00:00,5.51e-05
6682,2024-03-14 08:48:48.590663+00:00,5.51e-05
6683,2024-03-14 08:48:48.690816+00:00,5.51e-05
6684,2024-03-14 08:48:48.790219+00:00,5.51e-05
6685,2024-03-14 08:48:48.890486+00:00,5.51e-05
6686,2024-03-14 08:48:48.990600+00:00,5.51e-05
6687,2024-03-14 08:48:49.090601+00:00,5.51e-05
6688,2024-03-14 08:48:49.190778+00:00,5.52e-05
6689,2024-03-14 08:48:49.290772+00:00,5.51e-05
6690,2024-03-14 08:48:49.390667+00:00,5.51e-05
6691,2024-03-14 08:48:49.490495+00:00,5.51e-05
6692,2024-03-14 08:48:49.590893+00:00,5.52e-05
6693,2024-03-14 08:48:49.690320+00:00,5.52e-05
6694,2024-03-14 08:48:49.790001+00:00,5.52e-05
6695,2024-03-14 08:48:49.890112+00:00,5.52e-05
6696,2024-03-14 08:48:49.990738+00:00,5.51e-05
6697,2024-03-14 08:48:50.090409+00:00,5.52e-05
6698,2024-03-14 08:48:50.190614+00:00,5.52e-05
6699,2024-03-14 08:48:50.290706+00:00,5.52e-05
6700,2024-03-14 08:48:50.390351+00:00,5.52e-05
6701,2024-03-14 08:48:50.490434+00:00,5.52e-05
6702,2024-03-14 08:48:50.590671+00:00,5.51e-05
6703,2024-03-14 08:48:50.690502+00:00,5.51e-05
6704,2024-03-14 08:48:50.790578+00:00,5.52e-05
6705,2024-03-14 08:48:50.890475+00:00,5.52e-05
6706,2024-03-14 08:48:50.990521+00:00,5.51e-05
6707,2024-03-14 08:48:51.089793+00:00,5.51e-05
6708,2024-03-14 08:48:51.190713+00:00,5.51e-05
6709,2024-03-14 08:48:51.290650+00:00,5.51e-05
6710,2024-03-14 08:48:51.390055+00:00,5.51e-05
6711,2024-03-14 08:48:51.490626+00:00,5.51e-05
6712,2024-03-14 08:48:51.590065+00:00,5.51e-05
6713,2024-03-14 08:48:51.690158+00:00,5.51e-05
6714,2024-03-14 08:48:51.789996+00:00,5.51e-05
6715,2024-03-14 08:48:51.889967+00:00,5.51e-05
6716,2024-03-14 08:48:51.990442+00:00,5.51e-05
6717,2024-03-14 08:48:52.089920+00:00,5.51e-05
6718,2024-03-14 08:48:52.190601+00:00,5.51e-05
6719,2024-03-14 08:48:52.290360+00:00,5.51e-05
6720,2024-03-14 08:48:52.390195+00:00,5.51e-05
6721,2024-03-14 08:48:52.490371+00:00,5.51e-05
6722,2024-03-14 08:48:52.590185+00:00,5.51e-05
6723,2024-03-14 08:48:52.690197+00:00,5.52e-05
6724,2024-03-14 08:48:52.790363+00:00,5.52e-05
6725,2024-03-14 08:48:52.890284+00:00,5.52e-05
6726,2024-03-14 08:48:52.990415+00:00,5.51e-05
6727,2024-03-14 08:48:53.090180+00:00,5.51e-05
6728,2024-03-14 08:48:53.200589+00:00,5.52e-05
6729,2024-03-14 08:48:53.300487+00:00,5.52e-05
6730,2024-03-14 08:48:53.400349+00:00,5.52e-05
6731,2024-03-14 08:48:53.500532+00:00,5.52e-05
6732,2024-03-14 08:48:53.600718+00:00,5.51e-05
6733,2024-03-14 08:48:53.690071+00:00,5.51e-05
6734,2024-03-14 08:48:53.800219+00:00,5.51e-05
6735,2024-03-14 08:48:53.890430+00:00,5.51e-05
6736,2024-03-14 08:48:54.000096+00:00,5.5e-05
6737,2024-03-14 08:48:54.099900+00:00,5.49e-05
6738,2024-03-14 08:48:54.200242+00:00,5.48e-05
6739,2024-03-14 08:48:54.300232+00:00,5.47e-05
6740,2024-03-14 08:48:54.390356+00:00,5.47e-05
6741,2024-03-14 08:48:54.500214+00:00,5.46e-05
6742,2024-03-14 08:48:54.589927+00:00,5.46e-05
6743,2024-03-14 08:48:54.700565+00:00,5.46e-05
6744,2024-03-14 08:48:54.799758+00:00,5.46e-05
6745,2024-03-14 08:48:54.900126+00:00,5.46e-05
6746,2024-03-14 08:48:55.000308+00:00,5.46e-05
6747,2024-03-14 08:48:55.099850+00:00,5.46e-05
6748,2024-03-14 08:48:55.199987+00:00,5.46e-05
6749,2024-03-14 08:48:55.300793+00:00,5.46e-05
6750,2024-03-14 08:48:55.400400+00:00,5.46e-05
6751,2024-03-14 08:48:55.499987+00:00,5.46e-05
6752,2024-03-14 08:48:55.599909+00:00,5.46e-05
6753,2024-03-14 08:48:55.699935+00:00,5.46e-05
6754,2024-03-14 08:48:55.800021+00:00,5.45e-05
6755,2024-03-14 08:48:55.900068+00:00,5.45e-05
6756,2024-03-14 08:48:55.999796+00:00,5.45e-05
6757,2024-03-14 08:48:56.100352+00:00,5.45e-05
6758,2024-03-14 08:48:56.199847+00:00,5.46e-05
6759,2024-03-14 08:48:56.299649+00:00,5.45e-05
6760,2024-03-14 08:48:56.400008+00:00,5.46e-05
6761,2024-03-14 08:48:56.499715+00:00,5.46e-05
6762,2024-03-14 08:48:56.599786+00:00,5.46e-05
6763,2024-03-14 08:48:56.699420+00:00,5.46e-05
6764,2024-03-14 08:48:56.799548+00:00,5.46e-05
6765,2024-03-14 08:48:56.899569+00:00,5.46e-05
6766,2024-03-14 08:48:56.999854+00:00,5.45e-05
6767,2024-03-14 08:48:57.099875+00:00,5.46e-05
6768,2024-03-14 08:48:57.199674+00:00,5.46e-05
6769,2024-03-14 08:48:57.299699+00:00,5.45e-05
6770,2024-03-14 08:48:57.399480+00:00,5.45e-05
6771,2024-03-14 08:48:57.499748+00:00,5.46e-05
6772,2024-03-14 08:48:57.599637+00:00,5.46e-05
6773,2024-03-14 08:48:57.699800+00:00,5.46e-05
6774,2024-03-14 08:48:57.799737+00:00,5.45e-05
6775,2024-03-14 08:48:57.899587+00:00,5.46e-05
6776,2024-03-14 08:48:57.999798+00:00,5.46e-05
6777,2024-03-14 08:48:58.099534+00:00,5.46e-05
6778,2024-03-14 08:48:58.199691+00:00,5.46e-05
6779,2024-03-14 08:48:58.299094+00:00,5.46e-05
6780,2024-03-14 08:48:58.399227+00:00,5.46e-05
6781,2024-03-14 08:48:58.499369+00:00,5.46e-05
6782,2024-03-14 08:48:58.599009+00:00,5.46e-05
6783,2024-03-14 08:48:58.699220+00:00,5.45e-05
6784,2024-03-14 08:48:58.799192+00:00,5.46e-05
6785,2024-03-14 08:48:58.899425+00:00,5.46e-05
6786,2024-03-14 08:48:58.998884+00:00,5.45e-05
6787,2024-03-14 08:48:59.099073+00:00,5.46e-05
6788,2024-03-14 08:48:59.199183+00:00,5.46e-05
6789,2024-03-14 08:48:59.299275+00:00,5.46e-05
6790,2024-03-14 08:48:59.399108+00:00,5.46e-05
6791,2024-03-14 08:48:59.499329+00:00,5.46e-05
6792,2024-03-14 08:48:59.599296+00:00,5.46e-05
6793,2024-03-14 08:48:59.698871+00:00,5.46e-05
6794,2024-03-14 08:48:59.799191+00:00,5.46e-05
6795,2024-03-14 08:48:59.899156+00:00,5.45e-05
6796,2024-03-14 08:48:59.997997+00:00,5.46e-05
6797,2024-03-14 08:49:00.098954+00:00,5.46e-05
6798,2024-03-14 08:49:00.198852+00:00,5.45e-05
6799,2024-03-14 08:49:00.298834+00:00,5.46e-05
6800,2024-03-14 08:49:00.399527+00:00,5.46e-05
6801,2024-03-14 08:49:00.498902+00:00,5.46e-05
6802,2024-03-14 08:49:00.599056+00:00,5.46e-05
6803,2024-03-14 08:49:00.698942+00:00,5.46e-05
6804,2024-03-14 08:49:00.798946+00:00,5.46e-05
6805,2024-03-14 08:49:00.899044+00:00,5.46e-05
6806,2024-03-14 08:49:00.999546+00:00,5.46e-05
6807,2024-03-14 08:49:01.099128+00:00,5.46e-05
6808,2024-03-14 08:49:01.199124+00:00,5.46e-05
6809,2024-03-14 08:49:01.299576+00:00,5.46e-05
6810,2024-03-14 08:49:01.399353+00:00,5.46e-05
6811,2024-03-14 08:49:01.499483+00:00,5.46e-05
6812,2024-03-14 08:49:01.599369+00:00,5.46e-05
6813,2024-03-14 08:49:01.699491+00:00,5.46e-05
6814,2024-03-14 08:49:01.799726+00:00,5.46e-05
6815,2024-03-14 08:49:01.899664+00:00,5.46e-05
6816,2024-03-14 08:49:01.999084+00:00,5.46e-05
6817,2024-03-14 08:49:02.098948+00:00,5.46e-05
6818,2024-03-14 08:49:02.199067+00:00,5.46e-05
6819,2024-03-14 08:49:02.299217+00:00,5.46e-05
6820,2024-03-14 08:49:02.398765+00:00,5.46e-05
6821,2024-03-14 08:49:02.499189+00:00,5.46e-05
6822,2024-03-14 08:49:02.598476+00:00,5.46e-05
6823,2024-03-14 08:49:02.699170+00:00,5.46e-05
6824,2024-03-14 08:49:02.798587+00:00,5.46e-05
6825,2024-03-14 08:49:02.899229+00:00,5.46e-05
6826,2024-03-14 08:49:02.999262+00:00,5.46e-05
6827,2024-03-14 08:49:03.099647+00:00,5.46e-05
6828,2024-03-14 08:49:03.199186+00:00,5.46e-05
6829,2024-03-14 08:49:03.299247+00:00,5.46e-05
6830,2024-03-14 08:49:03.399324+00:00,5.46e-05
6831,2024-03-14 08:49:03.498974+00:00,5.46e-05
6832,2024-03-14 08:49:03.599352+00:00,5.46e-05
6833,2024-03-14 08:49:03.699433+00:00,5.46e-05
6834,2024-03-14 08:49:03.799258+00:00,5.46e-05
6835,2024-03-14 08:49:03.899300+00:00,5.45e-05
6836,2024-03-14 08:49:03.999312+00:00,5.44e-05
6837,2024-03-14 08:49:04.099178+00:00,5.43e-05
6838,2024-03-14 08:49:04.198640+00:00,5.42e-05
6839,2024-03-14 08:49:04.298893+00:00,5.42e-05
6840,2024-03-14 08:49:04.398648+00:00,5.41e-05
6841,2024-03-14 08:49:04.498498+00:00,5.41e-05
6842,2024-03-14 08:49:04.598511+00:00,5.41e-05
6843,2024-03-14 08:49:04.698444+00:00,5.41e-05
6844,2024-03-14 08:49:04.798563+00:00,5.41e-05
6845,2024-03-14 08:49:04.898900+00:00,5.41e-05
6846,2024-03-14 08:49:04.998863+00:00,5.4e-05
6847,2024-03-14 08:49:05.098279+00:00,5.4e-05
6848,2024-03-14 08:49:05.198771+00:00,5.4e-05
6849,2024-03-14 08:49:05.299218+00:00,5.4e-05
6850,2024-03-14 08:49:05.399179+00:00,5.4e-05
6851,2024-03-14 08:49:05.498803+00:00,5.4e-05
6852,2024-03-14 08:49:05.598829+00:00,5.4e-05
6853,2024-03-14 08:49:05.699028+00:00,5.4e-05
6854,2024-03-14 08:49:05.799136+00:00,5.4e-05
6855,2024-03-14 08:49:05.898848+00:00,5.4e-05
6856,2024-03-14 08:49:05.998781+00:00,5.4e-05
6857,2024-03-14 08:49:06.098577+00:00,5.4e-05
6858,2024-03-14 08:49:06.198841+00:00,5.4e-05
6859,2024-03-14 08:49:06.298672+00:00,5.4e-05
6860,2024-03-14 08:49:06.398721+00:00,5.4e-05
6861,2024-03-14 08:49:06.498156+00:00,5.4e-05
6862,2024-03-14 08:49:06.598462+00:00,5.4e-05
6863,2024-03-14 08:49:06.698009+00:00,5.4e-05
6864,2024-03-14 08:49:06.797918+00:00,5.4e-05
6865,2024-03-14 08:49:06.898260+00:00,5.4e-05
6866,2024-03-14 08:49:06.998099+00:00,5.4e-05
6867,2024-03-14 08:49:07.097751+00:00,5.4e-05
6868,2024-03-14 08:49:07.198261+00:00,5.4e-05
6869,2024-03-14 08:49:07.298352+00:00,5.4e-05
6870,2024-03-14 08:49:07.398577+00:00,5.4e-05
6871,2024-03-14 08:49:07.498321+00:00,5.4e-05
6872,2024-03-14 08:49:07.598042+00:00,5.4e-05
6873,2024-03-14 08:49:07.697931+00:00,5.4e-05
6874,2024-03-14 08:49:07.798473+00:00,5.4e-05
6875,2024-03-14 08:49:07.898739+00:00,5.4e-05
6876,2024-03-14 08:49:07.997872+00:00,5.4e-05
6877,2024-03-14 08:49:08.099360+00:00,5.4e-05
6878,2024-03-14 08:49:08.197835+00:00,5.4e-05
6879,2024-03-14 08:49:08.298849+00:00,5.4e-05
6880,2024-03-14 08:49:08.397589+00:00,5.4e-05
6881,2024-03-14 08:49:08.499688+00:00,5.4e-05
6882,2024-03-14 08:49:08.598686+00:00,5.4e-05
6883,2024-03-14 08:49:08.697694+00:00,5.4e-05
6884,2024-03-14 08:49:08.798904+00:00,5.4e-05
6885,2024-03-14 08:49:08.897522+00:00,5.4e-05
6886,2024-03-14 08:49:08.998744+00:00,5.41e-05
6887,2024-03-14 08:49:09.097784+00:00,5.4e-05
6888,2024-03-14 08:49:09.197761+00:00,5.4e-05
6889,2024-03-14 08:49:09.297802+00:00,5.4e-05
6890,2024-03-14 08:49:09.397912+00:00,5.41e-05
6891,2024-03-14 08:49:09.498456+00:00,5.41e-05
6892,2024-03-14 08:49:09.597799+00:00,5.41e-05
6893,2024-03-14 08:49:09.697331+00:00,5.41e-05
6894,2024-03-14 08:49:09.797435+00:00,5.41e-05
6895,2024-03-14 08:49:09.898190+00:00,5.41e-05
6896,2024-03-14 08:49:09.997771+00:00,5.41e-05
6897,2024-03-14 08:49:10.097860+00:00,5.4e-05
6898,2024-03-14 08:49:10.196925+00:00,5.4e-05
6899,2024-03-14 08:49:10.297801+00:00,5.4e-05
6900,2024-03-14 08:49:10.398573+00:00,5.4e-05
6901,2024-03-14 08:49:10.497605+00:00,5.4e-05
6902,2024-03-14 08:49:10.598074+00:00,5.4e-05
6903,2024-03-14 08:49:10.698000+00:00,5.4e-05
6904,2024-03-14 08:49:10.797653+00:00,5.4e-05
6905,2024-03-14 08:49:10.897835+00:00,5.4e-05
6906,2024-03-14 08:49:10.997508+00:00,5.4e-05
6907,2024-03-14 08:49:11.098105+00:00,5.41e-05
6908,2024-03-14 08:49:11.197621+00:00,5.4e-05
6909,2024-03-14 08:49:11.297850+00:00,5.4e-05
6910,2024-03-14 08:49:11.398148+00:00,5.4e-05
6911,2024-03-14 08:49:11.497391+00:00,5.4e-05
6912,2024-03-14 08:49:11.597974+00:00,5.4e-05
6913,2024-03-14 08:49:11.697518+00:00,5.4e-05
6914,2024-03-14 08:49:11.798025+00:00,5.4e-05
6915,2024-03-14 08:49:11.897369+00:00,5.4e-05
6916,2024-03-14 08:49:11.997610+00:00,5.4e-05
6917,2024-03-14 08:49:12.097919+00:00,5.4e-05
6918,2024-03-14 08:49:12.197545+00:00,5.41e-05
6919,2024-03-14 08:49:12.297520+00:00,5.41e-05
6920,2024-03-14 08:49:12.397317+00:00,5.41e-05
6921,2024-03-14 08:49:12.497583+00:00,5.4e-05
6922,2024-03-14 08:49:12.597199+00:00,5.4e-05
6923,2024-03-14 08:49:12.697557+00:00,5.4e-05
6924,2024-03-14 08:49:12.797484+00:00,5.4e-05
6925,2024-03-14 08:49:12.897393+00:00,5.41e-05
6926,2024-03-14 08:49:12.997653+00:00,5.41e-05
6927,2024-03-14 08:49:13.097120+00:00,5.41e-05
6928,2024-03-14 08:49:13.197468+00:00,5.41e-05
6929,2024-03-14 08:49:13.297074+00:00,5.41e-05
6930,2024-03-14 08:49:13.397207+00:00,5.41e-05
6931,2024-03-14 08:49:13.506962+00:00,5.4e-05
6932,2024-03-14 08:49:13.597264+00:00,5.4e-05
6933,2024-03-14 08:49:13.698297+00:00,5.4e-05
6934,2024-03-14 08:49:13.797542+00:00,5.4e-05
6935,2024-03-14 08:49:13.897820+00:00,5.39e-05
6936,2024-03-14 08:49:13.997472+00:00,5.38e-05
6937,2024-03-14 08:49:14.097698+00:00,5.37e-05
6938,2024-03-14 08:49:14.197046+00:00,5.37e-05
6939,2024-03-14 08:49:14.297196+00:00,5.36e-05
6940,2024-03-14 08:49:14.397689+00:00,5.36e-05
6941,2024-03-14 08:49:14.497369+00:00,5.36e-05
6942,2024-03-14 08:49:14.597540+00:00,5.35e-05
6943,2024-03-14 08:49:14.697353+00:00,5.35e-05
6944,2024-03-14 08:49:14.797423+00:00,5.35e-05
6945,2024-03-14 08:49:14.897306+00:00,5.36e-05
6946,2024-03-14 08:49:14.997003+00:00,5.35e-05
6947,2024-03-14 08:49:15.096900+00:00,5.35e-05
6948,2024-03-14 08:49:15.196985+00:00,5.35e-05
