,time,ForwardPower
52,2024-03-14 08:37:38.699863+00:00,79.814965
53,2024-03-14 08:37:38.799890+00:00,79.678497
54,2024-03-14 08:37:38.900123+00:00,79.473908
55,2024-03-14 08:37:38.999809+00:00,80.122242
56,2024-03-14 08:37:39.099941+00:00,79.962875
57,2024-03-14 08:37:39.199177+00:00,80.293084
58,2024-03-14 08:37:39.298843+00:00,79.792216
59,2024-03-14 08:37:39.400139+00:00,80.110856
60,2024-03-14 08:37:39.500503+00:00,80.247517
61,2024-03-14 08:37:39.600042+00:00,79.82634
62,2024-03-14 08:37:39.700137+00:00,79.814965
63,2024-03-14 08:37:39.799996+00:00,79.746723
64,2024-03-14 08:37:39.899709+00:00,79.689867
65,2024-03-14 08:37:39.999803+00:00,79.701237
66,2024-03-14 08:37:40.100539+00:00,79.962875
67,2024-03-14 08:37:40.200138+00:00,79.940115
68,2024-03-14 08:37:40.300627+00:00,79.8946
69,2024-03-14 08:37:40.399637+00:00,80.09947
70,2024-03-14 08:37:40.500316+00:00,80.236126
71,2024-03-14 08:37:40.599630+00:00,80.09947
72,2024-03-14 08:37:40.699846+00:00,79.860468
73,2024-03-14 08:37:40.799857+00:00,79.951495
74,2024-03-14 08:37:40.900151+00:00,79.792216
75,2024-03-14 08:37:40.999951+00:00,79.951495
76,2024-03-14 08:37:41.100149+00:00,79.951495
77,2024-03-14 08:37:41.200082+00:00,80.065315
78,2024-03-14 08:37:41.299872+00:00,80.122242
79,2024-03-14 08:37:41.399562+00:00,80.088085
80,2024-03-14 08:37:41.499298+00:00,79.655758
81,2024-03-14 08:37:41.599007+00:00,80.338658
82,2024-03-14 08:37:41.698657+00:00,80.236126
83,2024-03-14 08:37:41.800936+00:00,80.179178
84,2024-03-14 08:37:41.899894+00:00,79.814965
85,2024-03-14 08:37:42.000604+00:00,80.088085
86,2024-03-14 08:37:42.099626+00:00,80.213346
87,2024-03-14 08:37:42.199786+00:00,80.179178
88,2024-03-14 08:37:42.300020+00:00,80.247517
89,2024-03-14 08:37:42.400295+00:00,80.224736
90,2024-03-14 08:37:42.499296+00:00,79.997018
91,2024-03-14 08:37:42.600041+00:00,80.270299
92,2024-03-14 08:37:42.700246+00:00,80.156402
93,2024-03-14 08:37:42.799566+00:00,80.145015
94,2024-03-14 08:37:42.900607+00:00,79.905978
95,2024-03-14 08:37:42.999754+00:00,80.281691
96,2024-03-14 08:37:43.100025+00:00,80.0084
97,2024-03-14 08:37:43.199911+00:00,80.429826
98,2024-03-14 08:37:43.298814+00:00,79.428462
99,2024-03-14 08:37:43.399741+00:00,79.792216
100,2024-03-14 08:37:43.500125+00:00,79.780842
101,2024-03-14 08:37:43.607518+00:00,80.16779
102,2024-03-14 08:37:43.699873+00:00,79.962875
103,2024-03-14 08:37:43.798670+00:00,80.088085
104,2024-03-14 08:37:43.899001+00:00,80.0767
105,2024-03-14 08:37:44.000045+00:00,79.507996
106,2024-03-14 08:37:44.099938+00:00,79.883222
107,2024-03-14 08:37:44.200849+00:00,80.247517
108,2024-03-14 08:37:44.300129+00:00,79.951495
109,2024-03-14 08:37:44.400312+00:00,80.0084
110,2024-03-14 08:37:44.500075+00:00,80.555226
111,2024-03-14 08:37:44.599908+00:00,79.542089
112,2024-03-14 08:37:44.698828+00:00,79.621653
113,2024-03-14 08:37:44.798547+00:00,79.928735
114,2024-03-14 08:37:44.900084+00:00,79.985636
115,2024-03-14 08:37:45.000094+00:00,80.179178
116,2024-03-14 08:37:45.100310+00:00,79.837716
117,2024-03-14 08:37:45.199940+00:00,79.655758
118,2024-03-14 08:37:45.299808+00:00,80.247517
119,2024-03-14 08:37:45.398994+00:00,80.0767
120,2024-03-14 08:37:45.499805+00:00,80.190567
121,2024-03-14 08:37:45.599767+00:00,79.712608
122,2024-03-14 08:37:45.699900+00:00,79.849092
123,2024-03-14 08:37:45.799869+00:00,79.576185
124,2024-03-14 08:37:45.899489+00:00,80.418428
125,2024-03-14 08:37:45.999671+00:00,79.678497
126,2024-03-14 08:37:46.099772+00:00,79.974255
127,2024-03-14 08:37:46.198534+00:00,79.837716
128,2024-03-14 08:37:46.299520+00:00,79.940115
129,2024-03-14 08:37:46.399525+00:00,79.803591
130,2024-03-14 08:37:46.499648+00:00,79.962875
131,2024-03-14 08:37:46.599348+00:00,79.974255
132,2024-03-14 08:37:46.699312+00:00,79.530724
133,2024-03-14 08:37:46.798841+00:00,80.156402
134,2024-03-14 08:37:46.899392+00:00,79.678497
135,2024-03-14 08:37:47.000326+00:00,79.564819
136,2024-03-14 08:37:47.098965+00:00,80.179178
137,2024-03-14 08:37:47.200038+00:00,79.633021
138,2024-03-14 08:37:47.299705+00:00,79.723979
139,2024-03-14 08:37:47.398672+00:00,80.053931
140,2024-03-14 08:37:47.499460+00:00,80.019782
141,2024-03-14 08:37:47.598585+00:00,80.50962
142,2024-03-14 08:37:47.698929+00:00,79.803591
143,2024-03-14 08:37:47.799493+00:00,80.16779
144,2024-03-14 08:37:47.900670+00:00,80.133628
145,2024-03-14 08:37:47.999445+00:00,79.82634
146,2024-03-14 08:37:48.099739+00:00,80.338658
147,2024-03-14 08:37:48.200103+00:00,80.042548
148,2024-03-14 08:37:48.298432+00:00,79.712608
149,2024-03-14 08:37:48.399818+00:00,80.053931
150,2024-03-14 08:37:48.499574+00:00,79.940115
151,2024-03-14 08:37:48.599491+00:00,80.065315
152,2024-03-14 08:37:48.699073+00:00,80.042548
153,2024-03-14 08:37:48.799402+00:00,80.201956
154,2024-03-14 08:37:48.898292+00:00,80.110856
155,2024-03-14 08:37:48.998270+00:00,80.0084
156,2024-03-14 08:37:49.100632+00:00,79.905978
157,2024-03-14 08:37:49.199484+00:00,80.156402
158,2024-03-14 08:37:49.299183+00:00,80.0767
159,2024-03-14 08:37:49.401361+00:00,79.860468
160,2024-03-14 08:37:49.498289+00:00,79.905978
161,2024-03-14 08:37:49.599338+00:00,79.962875
162,2024-03-14 08:37:49.699236+00:00,80.053931
163,2024-03-14 08:37:49.799518+00:00,80.031165
164,2024-03-14 08:37:49.900107+00:00,80.133628
165,2024-03-14 08:37:49.999536+00:00,80.0767
166,2024-03-14 08:37:50.099430+00:00,80.760537
167,2024-03-14 08:37:50.198008+00:00,80.156402
168,2024-03-14 08:37:50.297917+00:00,80.031165
169,2024-03-14 08:37:50.397917+00:00,79.928735
170,2024-03-14 08:37:50.497965+00:00,79.8946
171,2024-03-14 08:37:50.597804+00:00,79.962875
172,2024-03-14 08:37:50.697806+00:00,79.951495
173,2024-03-14 08:37:50.798089+00:00,80.019782
174,2024-03-14 08:37:50.897769+00:00,80.122242
175,2024-03-14 08:37:50.997729+00:00,79.860468
176,2024-03-14 08:37:51.097861+00:00,79.82634
177,2024-03-14 08:37:51.197746+00:00,79.883222
178,2024-03-14 08:37:51.297489+00:00,80.053931
179,2024-03-14 08:37:51.397939+00:00,80.281691
180,2024-03-14 08:37:51.498805+00:00,79.723979
181,2024-03-14 08:37:51.597704+00:00,80.088085
182,2024-03-14 08:37:51.697535+00:00,79.837716
183,2024-03-14 08:37:51.797660+00:00,79.82634
184,2024-03-14 08:37:51.898948+00:00,80.019782
185,2024-03-14 08:37:51.998830+00:00,79.689867
186,2024-03-14 08:37:52.099007+00:00,79.951495
187,2024-03-14 08:37:52.198371+00:00,80.122242
188,2024-03-14 08:37:52.298828+00:00,80.201956
189,2024-03-14 08:37:52.398897+00:00,80.145015
190,2024-03-14 08:37:52.498789+00:00,79.940115
191,2024-03-14 08:37:52.598629+00:00,80.088085
192,2024-03-14 08:37:52.698195+00:00,80.088085
193,2024-03-14 08:37:52.798740+00:00,80.09947
194,2024-03-14 08:37:52.898883+00:00,79.974255
195,2024-03-14 08:37:52.997312+00:00,80.0767
196,2024-03-14 08:37:53.098247+00:00,80.110856
197,2024-03-14 08:37:53.198521+00:00,80.088085
198,2024-03-14 08:37:53.298825+00:00,80.213346
199,2024-03-14 08:37:53.398350+00:00,80.201956
200,2024-03-14 08:37:53.497198+00:00,80.019782
201,2024-03-14 08:37:53.606642+00:00,79.598918
202,2024-03-14 08:37:53.697965+00:00,79.974255
203,2024-03-14 08:37:53.798506+00:00,79.951495
204,2024-03-14 08:37:53.897779+00:00,79.644389
205,2024-03-14 08:37:53.998214+00:00,79.837716
206,2024-03-14 08:37:54.098199+00:00,80.555226
207,2024-03-14 08:37:54.197340+00:00,80.019782
208,2024-03-14 08:37:54.298498+00:00,79.8946
209,2024-03-14 08:37:54.397936+00:00,80.09947
210,2024-03-14 08:37:54.496863+00:00,79.746723
211,2024-03-14 08:37:54.596719+00:00,79.917357
212,2024-03-14 08:37:54.697173+00:00,79.951495
213,2024-03-14 08:37:54.796820+00:00,80.0767
214,2024-03-14 08:37:54.896802+00:00,92.503148
215,2024-03-14 08:37:54.996683+00:00,80.16779
216,2024-03-14 08:37:55.096754+00:00,79.917357
217,2024-03-14 08:37:55.196623+00:00,79.951495
218,2024-03-14 08:37:55.297275+00:00,79.530724
219,2024-03-14 08:37:55.397055+00:00,79.769469
220,2024-03-14 08:37:55.496705+00:00,80.0084
221,2024-03-14 08:37:55.598193+00:00,80.053931
222,2024-03-14 08:37:55.696466+00:00,80.156402
223,2024-03-14 08:37:55.796857+00:00,80.053931
224,2024-03-14 08:37:55.896226+00:00,79.917357
225,2024-03-14 08:37:55.996137+00:00,80.281691
226,2024-03-14 08:37:56.096630+00:00,80.031165
227,2024-03-14 08:37:56.196483+00:00,79.837716
228,2024-03-14 08:37:56.296812+00:00,79.871845
229,2024-03-14 08:37:56.395982+00:00,79.940115
230,2024-03-14 08:37:56.496161+00:00,79.883222
231,2024-03-14 08:37:56.596470+00:00,79.997018
232,2024-03-14 08:37:56.696257+00:00,79.758096
233,2024-03-14 08:37:56.796030+00:00,80.09947
234,2024-03-14 08:37:56.897376+00:00,79.962875
235,2024-03-14 08:37:56.997085+00:00,79.814965
236,2024-03-14 08:37:57.096641+00:00,79.985636
237,2024-03-14 08:37:57.196458+00:00,80.532422
238,2024-03-14 08:37:57.296351+00:00,80.0767
239,2024-03-14 08:37:57.395700+00:00,80.133628
240,2024-03-14 08:37:57.496106+00:00,79.871845
241,2024-03-14 08:37:57.597675+00:00,79.51936
242,2024-03-14 08:37:57.697028+00:00,80.31587
243,2024-03-14 08:37:57.795590+00:00,80.09947
244,2024-03-14 08:37:57.895456+00:00,79.951495
245,2024-03-14 08:37:57.995918+00:00,80.065315
246,2024-03-14 08:37:58.095284+00:00,80.019782
247,2024-03-14 08:37:58.195666+00:00,80.0767
248,2024-03-14 08:37:58.295935+00:00,80.327264
249,2024-03-14 08:37:58.395937+00:00,80.338658
250,2024-03-14 08:37:58.495789+00:00,80.145015
251,2024-03-14 08:37:58.595723+00:00,80.122242
252,2024-03-14 08:37:58.695817+00:00,80.133628
253,2024-03-14 08:37:58.796192+00:00,80.281691
254,2024-03-14 08:37:58.895405+00:00,80.019782
255,2024-03-14 08:37:58.995617+00:00,80.327264
256,2024-03-14 08:37:59.095732+00:00,80.088085
257,2024-03-14 08:37:59.195329+00:00,79.712608
258,2024-03-14 08:37:59.295336+00:00,79.962875
259,2024-03-14 08:37:59.395351+00:00,79.610285
260,2024-03-14 08:37:59.495387+00:00,80.304477
261,2024-03-14 08:37:59.596945+00:00,80.0767
262,2024-03-14 08:37:59.695402+00:00,80.224736
263,2024-03-14 08:37:59.795433+00:00,79.758096
264,2024-03-14 08:37:59.896313+00:00,80.395635
265,2024-03-14 08:37:59.996332+00:00,80.042548
266,2024-03-14 08:38:00.095935+00:00,80.053931
267,2024-03-14 08:38:00.196330+00:00,79.905978
268,2024-03-14 08:38:00.296078+00:00,80.224736
269,2024-03-14 08:38:00.395858+00:00,80.361447
270,2024-03-14 08:38:00.495799+00:00,79.940115
271,2024-03-14 08:38:00.596288+00:00,80.224736
272,2024-03-14 08:38:00.696533+00:00,80.270299
273,2024-03-14 08:38:00.796613+00:00,79.905978
274,2024-03-14 08:38:00.896801+00:00,79.871845
275,2024-03-14 08:38:00.996526+00:00,79.417102
276,2024-03-14 08:38:01.096531+00:00,80.065315
277,2024-03-14 08:38:01.196021+00:00,79.849092
278,2024-03-14 08:38:01.296326+00:00,80.16779
279,2024-03-14 08:38:01.396024+00:00,80.281691
280,2024-03-14 08:38:01.496562+00:00,79.928735
281,2024-03-14 08:38:01.596042+00:00,80.16779
282,2024-03-14 08:38:01.695862+00:00,79.803591
283,2024-03-14 08:38:01.796365+00:00,79.951495
284,2024-03-14 08:38:01.896088+00:00,80.0084
285,2024-03-14 08:38:01.995707+00:00,80.16779
286,2024-03-14 08:38:02.095639+00:00,80.48682
287,2024-03-14 08:38:02.196314+00:00,79.314877
288,2024-03-14 08:38:02.295604+00:00,79.8946
289,2024-03-14 08:38:02.395811+00:00,80.247517
290,2024-03-14 08:38:02.495660+00:00,80.350052
291,2024-03-14 08:38:02.596240+00:00,79.883222
292,2024-03-14 08:38:02.695391+00:00,80.179178
293,2024-03-14 08:38:02.795117+00:00,80.384238
294,2024-03-14 08:38:02.895542+00:00,80.441224
295,2024-03-14 08:38:02.995576+00:00,79.871845
296,2024-03-14 08:38:03.095988+00:00,80.019782
297,2024-03-14 08:38:03.194416+00:00,79.8946
298,2024-03-14 08:38:03.295896+00:00,79.82634
299,2024-03-14 08:38:03.395090+00:00,79.792216
300,2024-03-14 08:38:03.496390+00:00,79.985636
301,2024-03-14 08:38:03.604703+00:00,79.8946
302,2024-03-14 08:38:03.694351+00:00,79.610285
303,2024-03-14 08:38:03.794122+00:00,80.133628
304,2024-03-14 08:38:03.894153+00:00,80.122242
305,2024-03-14 08:38:03.995444+00:00,79.780842
306,2024-03-14 08:38:04.095541+00:00,79.758096
307,2024-03-14 08:38:04.195521+00:00,79.735351
308,2024-03-14 08:38:04.295339+00:00,79.496633
309,2024-03-14 08:38:04.395788+00:00,79.905978
310,2024-03-14 08:38:04.495277+00:00,80.327264
311,2024-03-14 08:38:04.595533+00:00,80.236126
312,2024-03-14 08:38:04.695050+00:00,80.133628
313,2024-03-14 08:38:04.794196+00:00,79.712608
314,2024-03-14 08:38:04.894717+00:00,80.019782
315,2024-03-14 08:38:04.995285+00:00,79.951495
316,2024-03-14 08:38:05.094986+00:00,79.735351
317,2024-03-14 08:38:05.195050+00:00,79.985636
318,2024-03-14 08:38:05.295383+00:00,79.667127
319,2024-03-14 08:38:05.394782+00:00,98.51732
320,2024-03-14 08:38:05.495442+00:00,80.190567
321,2024-03-14 08:38:05.595124+00:00,79.871845
322,2024-03-14 08:38:05.695065+00:00,80.213346
323,2024-03-14 08:38:05.794056+00:00,79.644389
324,2024-03-14 08:38:05.895325+00:00,80.156402
325,2024-03-14 08:38:05.993574+00:00,79.769469
326,2024-03-14 08:38:06.093365+00:00,79.940115
327,2024-03-14 08:38:06.194793+00:00,79.780842
328,2024-03-14 08:38:06.294978+00:00,79.82634
329,2024-03-14 08:38:06.394838+00:00,79.655758
330,2024-03-14 08:38:06.494866+00:00,80.179178
331,2024-03-14 08:38:06.594624+00:00,80.031165
332,2024-03-14 08:38:06.694627+00:00,80.053931
333,2024-03-14 08:38:06.794348+00:00,80.031165
334,2024-03-14 08:38:06.894129+00:00,80.179178
335,2024-03-14 08:38:06.993963+00:00,80.566629
336,2024-03-14 08:38:07.094530+00:00,79.951495
337,2024-03-14 08:38:07.194087+00:00,80.179178
338,2024-03-14 08:38:07.294471+00:00,80.031165
339,2024-03-14 08:38:07.394987+00:00,79.792216
340,2024-03-14 08:38:07.494295+00:00,80.338658
341,2024-03-14 08:38:07.594440+00:00,80.179178
342,2024-03-14 08:38:07.694315+00:00,79.985636
343,2024-03-14 08:38:07.793524+00:00,80.0767
344,2024-03-14 08:38:07.894384+00:00,79.587551
345,2024-03-14 08:38:07.992719+00:00,119.977123
346,2024-03-14 08:38:08.093083+00:00,80.635053
347,2024-03-14 08:38:08.192888+00:00,79.837716
348,2024-03-14 08:38:08.292655+00:00,79.917357
349,2024-03-14 08:38:08.392695+00:00,80.179178
350,2024-03-14 08:38:08.492917+00:00,80.0084
351,2024-03-14 08:38:08.592728+00:00,79.712608
352,2024-03-14 08:38:08.692716+00:00,79.576185
353,2024-03-14 08:38:08.792900+00:00,80.224736
354,2024-03-14 08:38:08.892925+00:00,80.145015
355,2024-03-14 08:38:08.992573+00:00,80.0767
356,2024-03-14 08:38:09.092785+00:00,80.019782
357,2024-03-14 08:38:09.192523+00:00,80.053931
358,2024-03-14 08:38:09.292528+00:00,80.270299
359,2024-03-14 08:38:09.392600+00:00,79.837716
360,2024-03-14 08:38:09.492485+00:00,79.530724
361,2024-03-14 08:38:09.592575+00:00,79.940115
362,2024-03-14 08:38:09.692612+00:00,79.803591
363,2024-03-14 08:38:09.792533+00:00,79.746723
364,2024-03-14 08:38:09.893584+00:00,79.849092
365,2024-03-14 08:38:09.992623+00:00,79.735351
366,2024-03-14 08:38:10.092329+00:00,80.133628
367,2024-03-14 08:38:10.192537+00:00,79.849092
368,2024-03-14 08:38:10.292625+00:00,79.883222
369,2024-03-14 08:38:10.392765+00:00,79.849092
370,2024-03-14 08:38:10.492472+00:00,79.837716
371,2024-03-14 08:38:10.592583+00:00,79.712608
372,2024-03-14 08:38:10.692371+00:00,80.019782
373,2024-03-14 08:38:10.792394+00:00,80.0084
374,2024-03-14 08:38:10.892323+00:00,80.145015
375,2024-03-14 08:38:10.991732+00:00,79.712608
376,2024-03-14 08:38:11.092064+00:00,79.735351
377,2024-03-14 08:38:11.192553+00:00,80.293084
378,2024-03-14 08:38:11.291809+00:00,80.156402
379,2024-03-14 08:38:11.392250+00:00,80.224736
380,2024-03-14 08:38:11.491838+00:00,79.940115
381,2024-03-14 08:38:11.591673+00:00,79.951495
382,2024-03-14 08:38:11.692130+00:00,80.133628
383,2024-03-14 08:38:11.792190+00:00,79.428462
384,2024-03-14 08:38:11.893293+00:00,122.170959
385,2024-03-14 08:38:11.991662+00:00,81.514518
386,2024-03-14 08:38:12.091793+00:00,79.428462
387,2024-03-14 08:38:12.192302+00:00,80.395635
388,2024-03-14 08:38:12.291951+00:00,80.145015
389,2024-03-14 08:38:12.391897+00:00,79.814965
390,2024-03-14 08:38:12.491589+00:00,79.997018
391,2024-03-14 08:38:12.591592+00:00,79.723979
392,2024-03-14 08:38:12.691462+00:00,80.110856
393,2024-03-14 08:38:12.791824+00:00,80.09947
394,2024-03-14 08:38:12.891645+00:00,80.0767
395,2024-03-14 08:38:12.991622+00:00,79.951495
396,2024-03-14 08:38:13.091992+00:00,79.860468
397,2024-03-14 08:38:13.191858+00:00,80.031165
398,2024-03-14 08:38:13.291640+00:00,79.860468
399,2024-03-14 08:38:13.391836+00:00,79.746723
400,2024-03-14 08:38:13.490695+00:00,79.451184
401,2024-03-14 08:38:13.603787+00:00,79.997018
402,2024-03-14 08:38:13.691702+00:00,79.951495
403,2024-03-14 08:38:13.791862+00:00,80.304477
404,2024-03-14 08:38:13.891459+00:00,80.088085
405,2024-03-14 08:38:13.992782+00:00,79.746723
406,2024-03-14 08:38:14.091519+00:00,79.997018
407,2024-03-14 08:38:14.191466+00:00,79.849092
408,2024-03-14 08:38:14.291249+00:00,80.031165
409,2024-03-14 08:38:14.391133+00:00,80.293084
410,2024-03-14 08:38:14.491654+00:00,80.236126
411,2024-03-14 08:38:14.591730+00:00,118.334397
412,2024-03-14 08:38:14.690898+00:00,80.977403
413,2024-03-14 08:38:14.791232+00:00,80.019782
414,2024-03-14 08:38:14.891360+00:00,80.350052
415,2024-03-14 08:38:14.991051+00:00,79.792216
416,2024-03-14 08:38:15.091243+00:00,80.145015
417,2024-03-14 08:38:15.191187+00:00,79.8946
418,2024-03-14 08:38:15.291250+00:00,79.871845
419,2024-03-14 08:38:15.391217+00:00,79.883222
420,2024-03-14 08:38:15.490907+00:00,79.837716
421,2024-03-14 08:38:15.591075+00:00,80.110856
422,2024-03-14 08:38:15.692145+00:00,79.849092
423,2024-03-14 08:38:15.790736+00:00,79.758096
424,2024-03-14 08:38:15.890764+00:00,79.985636
425,2024-03-14 08:38:15.992153+00:00,79.82634
426,2024-03-14 08:38:16.090673+00:00,80.088085
427,2024-03-14 08:38:16.190623+00:00,79.803591
428,2024-03-14 08:38:16.290554+00:00,79.598918
429,2024-03-14 08:38:16.390703+00:00,121.162658
430,2024-03-14 08:38:16.491081+00:00,80.943151
431,2024-03-14 08:38:16.590749+00:00,79.51936
432,2024-03-14 08:38:16.690489+00:00,79.962875
433,2024-03-14 08:38:16.790736+00:00,80.384238
434,2024-03-14 08:38:16.891025+00:00,80.304477
435,2024-03-14 08:38:16.990772+00:00,79.951495
436,2024-03-14 08:38:17.090632+00:00,79.997018
437,2024-03-14 08:38:17.190635+00:00,80.760537
438,2024-03-14 08:38:17.290577+00:00,80.042548
439,2024-03-14 08:38:17.390163+00:00,80.031165
440,2024-03-14 08:38:17.490655+00:00,79.780842
441,2024-03-14 08:38:17.591974+00:00,80.0084
442,2024-03-14 08:38:17.691166+00:00,80.122242
443,2024-03-14 08:38:17.791879+00:00,79.860468
444,2024-03-14 08:38:17.890615+00:00,79.780842
445,2024-03-14 08:38:17.991549+00:00,80.0767
446,2024-03-14 08:38:18.091235+00:00,79.974255
447,2024-03-14 08:38:18.190777+00:00,79.997018
448,2024-03-14 08:38:18.291375+00:00,80.338658
449,2024-03-14 08:38:18.391242+00:00,80.0767
450,2024-03-14 08:38:18.490904+00:00,80.019782
451,2024-03-14 08:38:18.590875+00:00,79.940115
452,2024-03-14 08:38:18.691052+00:00,80.441224
453,2024-03-14 08:38:18.791553+00:00,120.453428
454,2024-03-14 08:38:18.890973+00:00,80.954568
455,2024-03-14 08:38:18.991310+00:00,79.792216
456,2024-03-14 08:38:19.091225+00:00,80.429826
457,2024-03-14 08:38:19.190601+00:00,80.213346
458,2024-03-14 08:38:19.290742+00:00,79.735351
459,2024-03-14 08:38:19.390733+00:00,79.871845
460,2024-03-14 08:38:19.490756+00:00,80.088085
461,2024-03-14 08:38:19.591270+00:00,80.09947
462,2024-03-14 08:38:19.691093+00:00,80.395635
463,2024-03-14 08:38:19.789897+00:00,80.09947
464,2024-03-14 08:38:19.890893+00:00,79.905978
465,2024-03-14 08:38:19.991307+00:00,79.814965
466,2024-03-14 08:38:20.090957+00:00,80.019782
467,2024-03-14 08:38:20.191066+00:00,80.110856
468,2024-03-14 08:38:20.289448+00:00,79.598918
469,2024-03-14 08:38:20.392033+00:00,79.905978
470,2024-03-14 08:38:20.491630+00:00,80.09947
471,2024-03-14 08:38:20.591319+00:00,80.179178
472,2024-03-14 08:38:20.692226+00:00,80.657865
473,2024-03-14 08:38:20.791436+00:00,80.019782
474,2024-03-14 08:38:20.892906+00:00,79.473908
475,2024-03-14 08:38:20.991843+00:00,79.8946
476,2024-03-14 08:38:21.092049+00:00,79.860468
477,2024-03-14 08:38:21.190816+00:00,79.667127
478,2024-03-14 08:38:21.291397+00:00,79.837716
479,2024-03-14 08:38:21.391707+00:00,80.156402
480,2024-03-14 08:38:21.491656+00:00,79.883222
481,2024-03-14 08:38:21.591974+00:00,92.361035
482,2024-03-14 08:38:21.690280+00:00,80.0084
483,2024-03-14 08:38:21.789120+00:00,79.814965
484,2024-03-14 08:38:21.889170+00:00,80.019782
485,2024-03-14 08:38:21.989074+00:00,80.418428
486,2024-03-14 08:38:22.090230+00:00,80.156402
487,2024-03-14 08:38:22.191680+00:00,80.088085
488,2024-03-14 08:38:22.291387+00:00,79.860468
489,2024-03-14 08:38:22.392224+00:00,79.974255
490,2024-03-14 08:38:22.491450+00:00,80.053931
491,2024-03-14 08:38:22.591444+00:00,80.201956
492,2024-03-14 08:38:22.690700+00:00,80.019782
493,2024-03-14 08:38:22.791321+00:00,79.746723
494,2024-03-14 08:38:22.891545+00:00,79.576185
495,2024-03-14 08:38:22.991462+00:00,79.985636
496,2024-03-14 08:38:23.091218+00:00,80.31587
497,2024-03-14 08:38:23.190399+00:00,80.190567
498,2024-03-14 08:38:23.288961+00:00,80.09947
499,2024-03-14 08:38:23.389045+00:00,80.110856
500,2024-03-14 08:38:23.488440+00:00,80.384238
501,2024-03-14 08:38:23.600808+00:00,80.019782
502,2024-03-14 08:38:23.688569+00:00,79.928735
503,2024-03-14 08:38:23.788777+00:00,80.247517
504,2024-03-14 08:38:23.888648+00:00,80.16779
505,2024-03-14 08:38:23.988620+00:00,79.814965
506,2024-03-14 08:38:24.088630+00:00,79.860468
507,2024-03-14 08:38:24.189612+00:00,79.758096
508,2024-03-14 08:38:24.288570+00:00,79.905978
509,2024-03-14 08:38:24.388492+00:00,79.610285
510,2024-03-14 08:38:24.488603+00:00,80.110856
511,2024-03-14 08:38:24.588308+00:00,79.860468
512,2024-03-14 08:38:24.688676+00:00,80.065315
513,2024-03-14 08:38:24.788187+00:00,80.0084
514,2024-03-14 08:38:24.888342+00:00,79.951495
515,2024-03-14 08:38:24.988458+00:00,79.974255
516,2024-03-14 08:38:25.088342+00:00,80.236126
