,time,CameraLuminosity
33359,2024-03-15 09:25:52.449867+00:00,32659807.0
33360,2024-03-15 09:25:52.549993+00:00,32662107.0
33361,2024-03-15 09:25:52.649841+00:00,32661403.0
33362,2024-03-15 09:25:52.750007+00:00,32661403.0
33363,2024-03-15 09:25:52.849503+00:00,32661403.0
33364,2024-03-15 09:25:52.949763+00:00,32661403.0
33365,2024-03-15 09:25:53.049723+00:00,32661403.0
33366,2024-03-15 09:25:53.149580+00:00,32661403.0
33367,2024-03-15 09:25:53.249165+00:00,32661403.0
33368,2024-03-15 09:25:53.349247+00:00,32661403.0
33369,2024-03-15 09:25:53.449579+00:00,32661403.0
33370,2024-03-15 09:25:53.549540+00:00,32661403.0
33371,2024-03-15 09:25:53.649561+00:00,32661403.0
33372,2024-03-15 09:25:53.749679+00:00,32661403.0
33373,2024-03-15 09:25:53.849622+00:00,32661403.0
33374,2024-03-15 09:25:53.949552+00:00,32661403.0
33375,2024-03-15 09:25:54.049677+00:00,32661403.0
33376,2024-03-15 09:25:54.149769+00:00,32661403.0
33377,2024-03-15 09:25:54.249584+00:00,32661403.0
33378,2024-03-15 09:25:54.349429+00:00,32661403.0
33379,2024-03-15 09:25:54.449410+00:00,32661403.0
33380,2024-03-15 09:25:54.549218+00:00,32661403.0
33381,2024-03-15 09:25:54.649927+00:00,32661403.0
33382,2024-03-15 09:25:54.749770+00:00,32661403.0
33383,2024-03-15 09:25:54.849445+00:00,32661403.0
33384,2024-03-15 09:25:54.949507+00:00,32719402.0
33385,2024-03-15 09:25:55.049482+00:00,32719402.0
33386,2024-03-15 09:25:55.149638+00:00,32719402.0
33387,2024-03-15 09:25:55.250499+00:00,32719402.0
33388,2024-03-15 09:25:55.349721+00:00,32719402.0
33389,2024-03-15 09:25:55.449339+00:00,32719402.0
33390,2024-03-15 09:25:55.549598+00:00,32719402.0
33391,2024-03-15 09:25:55.650153+00:00,32661134.0
33392,2024-03-15 09:25:55.748942+00:00,32658873.0
33393,2024-03-15 09:25:55.849275+00:00,32658873.0
33394,2024-03-15 09:25:55.949523+00:00,32652415.0
33395,2024-03-15 09:25:56.049406+00:00,32659892.0
33396,2024-03-15 09:25:56.149534+00:00,32660001.0
33397,2024-03-15 09:25:56.249305+00:00,32658500.0
33398,2024-03-15 09:25:56.349294+00:00,32658500.0
33399,2024-03-15 09:25:56.449197+00:00,32656633.0
33400,2024-03-15 09:25:56.549361+00:00,32656633.0
33401,2024-03-15 09:25:56.648750+00:00,32656633.0
33402,2024-03-15 09:25:56.748959+00:00,32656633.0
33403,2024-03-15 09:25:56.848718+00:00,32656633.0
33404,2024-03-15 09:25:56.949049+00:00,32656633.0
33405,2024-03-15 09:25:57.049201+00:00,32656633.0
33406,2024-03-15 09:25:57.148706+00:00,32656633.0
33407,2024-03-15 09:25:57.248917+00:00,32656633.0
33408,2024-03-15 09:25:57.349044+00:00,32656633.0
33409,2024-03-15 09:25:57.449460+00:00,32656633.0
33410,2024-03-15 09:25:57.549045+00:00,32656633.0
33411,2024-03-15 09:25:57.649204+00:00,32656633.0
33412,2024-03-15 09:25:57.748940+00:00,32656633.0
33413,2024-03-15 09:25:57.849046+00:00,32656633.0
33414,2024-03-15 09:25:57.948526+00:00,32656633.0
33415,2024-03-15 09:25:58.049007+00:00,32656633.0
33416,2024-03-15 09:25:58.147862+00:00,32656633.0
33417,2024-03-15 09:25:58.248311+00:00,32656633.0
33418,2024-03-15 09:25:58.348922+00:00,32656633.0
33419,2024-03-15 09:25:58.448794+00:00,32656633.0
33420,2024-03-15 09:25:58.548711+00:00,32656633.0
33421,2024-03-15 09:25:58.649051+00:00,32656633.0
33422,2024-03-15 09:25:58.748990+00:00,32656633.0
33423,2024-03-15 09:25:58.848812+00:00,32656633.0
33424,2024-03-15 09:25:58.948657+00:00,32723822.0
33425,2024-03-15 09:25:59.048889+00:00,32723822.0
